2025-05-01 17:57:02 
Generating train split:   0%|          | 0/120000 [00:00<?, ? examples/s]
Generating train split:  99%|█████████▉| 119000/120000 [00:00<00:00, 1182204.89 examples/s]
Generating train split: 100%|██████████| 120000/120000 [00:00<00:00, 1176564.12 examples/s]
2025-05-01 17:57:02 
Generating test split:   0%|          | 0/7600 [00:00<?, ? examples/s]
Generating test split: 100%|██████████| 7600/7600 [00:00<00:00, 1068290.17 examples/s]
2025-05-01 17:57:04 
Map:   0%|          | 0/1000 [00:00<?, ? examples/s]
Map: 100%|██████████| 1000/1000 [00:00<00:00, 1222.56 examples/s]
Map: 100%|██████████| 1000/1000 [00:00<00:00, 1216.79 examples/s]
2025-05-01 17:57:05 
Map:   0%|          | 0/1000 [00:00<?, ? examples/s]
Map:  17%|█▋        | 170/1000 [00:00<00:00, 1673.05 examples/s]
Map:  35%|███▍      | 348/1000 [00:00<00:00, 1731.82 examples/s]
Map:  54%|█████▎    | 535/1000 [00:00<00:00, 1788.89 examples/s]
Map:  79%|███████▉  | 791/1000 [00:00<00:00, 1744.96 examples/s]
Map: 100%|██████████| 1000/1000 [00:00<00:00, 1576.30 examples/s]
Map: 100%|██████████| 1000/1000 [00:00<00:00, 1631.82 examples/s]
2025-05-01 17:57:05 /app/client.py:45: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
2025-05-01 17:57:05   trainer = Trainer(
2025-05-01 17:57:06 WARNING :   DEPRECATED FEATURE: flwr.client.start_numpy_client() is deprecated. 
2025-05-01 17:57:06 Instead, use `flwr.client.start_client()` by ensuring you first call the `.to_client()` method as shown below: 
2025-05-01 17:57:06 flwr.client.start_client(
2025-05-01 17:57:06 server_address='<IP>:<PORT>',
2025-05-01 17:57:06 client=FlowerClient().to_client(), # <-- where FlowerClient is of type flwr.client.NumPyClient object
2025-05-01 17:57:06 )
2025-05-01 17:57:06 Using `start_numpy_client()` is deprecated.
2025-05-01 17:57:06 
2025-05-01 17:57:06             This is a deprecated feature. It will be removed
2025-05-01 17:57:06             entirely in future versions of Flower.
2025-05-01 17:57:06         
2025-05-01 17:57:06 WARNING :   DEPRECATED FEATURE: flwr.client.start_client() is deprecated.
2025-05-01 17:57:06 Instead, use the `flower-supernode` CLI command to start a SuperNode as shown below:
2025-05-01 17:57:06 
2025-05-01 17:57:06 $ flower-supernode --insecure --superlink='<IP>:<PORT>'
2025-05-01 17:57:06 
2025-05-01 17:57:06 To view all available options, run:
2025-05-01 17:57:06 
2025-05-01 17:57:06 $ flower-supernode --help
2025-05-01 17:57:06 
2025-05-01 17:57:06 Using `start_client()` is deprecated.
2025-05-01 17:57:06 
2025-05-01 17:57:06             This is a deprecated feature. It will be removed
2025-05-01 17:57:06             entirely in future versions of Flower.
2025-05-01 17:57:06         
2025-05-01 17:57:06 INFO :      
2025-05-01 17:57:06 INFO :      Received: get_parameters message 85302a1b-606b-4f5a-afe1-594748cc20ff
2025-05-01 17:57:12 INFO :      Sent reply
2025-05-01 17:57:37 INFO :      
2025-05-01 17:57:37 INFO :      Received: train message cf5064c1-bae6-45ce-ac9c-4546d763a7d9
2025-05-01 17:58:10 {'loss': 2.6476, 'grad_norm': 18.667423248291016, 'learning_rate': 4.91e-05, 'epoch': 0.02}
2025-05-01 17:58:20 {'loss': 1.6533, 'grad_norm': 14.597430229187012, 'learning_rate': 4.8100000000000004e-05, 'epoch': 0.04}
2025-05-01 17:58:30 {'loss': 1.6346, 'grad_norm': 19.806570053100586, 'learning_rate': 4.71e-05, 'epoch': 0.06}
2025-05-01 17:58:40 {'loss': 1.5147, 'grad_norm': 11.533321380615234, 'learning_rate': 4.61e-05, 'epoch': 0.08}
2025-05-01 17:58:54 {'loss': 1.5607, 'grad_norm': 16.239545822143555, 'learning_rate': 4.5100000000000005e-05, 'epoch': 0.1}
2025-05-01 17:59:05 {'loss': 1.4235, 'grad_norm': 14.735560417175293, 'learning_rate': 4.41e-05, 'epoch': 0.12}
2025-05-01 17:59:15 {'loss': 1.3801, 'grad_norm': 11.47992992401123, 'learning_rate': 4.3100000000000004e-05, 'epoch': 0.14}
2025-05-01 17:59:29 {'loss': 1.4928, 'grad_norm': 12.755566596984863, 'learning_rate': 4.21e-05, 'epoch': 0.16}
2025-05-01 17:59:40 {'loss': 1.2775, 'grad_norm': 13.867303848266602, 'learning_rate': 4.11e-05, 'epoch': 0.18}
2025-05-01 17:59:54 {'loss': 1.413, 'grad_norm': 13.377055168151855, 'learning_rate': 4.0100000000000006e-05, 'epoch': 0.2}
2025-05-01 18:00:04 {'loss': 1.4638, 'grad_norm': 11.14098834991455, 'learning_rate': 3.91e-05, 'epoch': 0.22}
2025-05-01 18:00:14 {'loss': 1.5317, 'grad_norm': 16.719707489013672, 'learning_rate': 3.8100000000000005e-05, 'epoch': 0.24}
2025-05-01 18:00:24 {'loss': 1.5412, 'grad_norm': 14.699211120605469, 'learning_rate': 3.71e-05, 'epoch': 0.26}
2025-05-01 18:00:39 {'loss': 1.34, 'grad_norm': 11.303004264831543, 'learning_rate': 3.61e-05, 'epoch': 0.28}
2025-05-01 18:00:49 {'loss': 1.4992, 'grad_norm': 11.791444778442383, 'learning_rate': 3.51e-05, 'epoch': 0.3}
2025-05-01 18:00:59 {'loss': 1.4179, 'grad_norm': 12.727545738220215, 'learning_rate': 3.41e-05, 'epoch': 0.32}
2025-05-01 18:01:09 {'loss': 1.6515, 'grad_norm': 13.811737060546875, 'learning_rate': 3.3100000000000005e-05, 'epoch': 0.34}
2025-05-01 18:01:19 {'loss': 1.4676, 'grad_norm': 11.954639434814453, 'learning_rate': 3.21e-05, 'epoch': 0.36}
2025-05-01 18:01:32 {'loss': 1.4366, 'grad_norm': 14.865253448486328, 'learning_rate': 3.1100000000000004e-05, 'epoch': 0.38}
2025-05-01 18:01:42 {'loss': 1.3679, 'grad_norm': 12.745451927185059, 'learning_rate': 3.01e-05, 'epoch': 0.4}
2025-05-01 18:01:52 {'loss': 1.583, 'grad_norm': 13.52482795715332, 'learning_rate': 2.91e-05, 'epoch': 0.42}
2025-05-01 18:02:02 {'loss': 1.5815, 'grad_norm': 20.672588348388672, 'learning_rate': 2.8100000000000005e-05, 'epoch': 0.44}
2025-05-01 18:02:16 {'loss': 1.448, 'grad_norm': 16.254541397094727, 'learning_rate': 2.7100000000000005e-05, 'epoch': 0.46}
2025-05-01 18:02:26 {'loss': 1.5469, 'grad_norm': 10.708218574523926, 'learning_rate': 2.61e-05, 'epoch': 0.48}
